signal,raw_signals,adj_signals,raw_avg_20d,adj_avg_20d,raw_median_20d,adj_median_20d,raw_win_20d,adj_win_20d,raw_avg_60d,adj_avg_60d,raw_median_60d,adj_median_60d,raw_win_60d,adj_win_60d,raw_pct_signal_day_gt9,adj_pct_signal_day_gt9,raw_pct_next_gap_gt3,adj_pct_next_gap_gt3,avg_raw_adj_median_20d,avg_raw_adj_win_20d,min_raw_adj_signals,rank_score
magic_repo50_c440_c5gt5_regime,53.0,49.0,0.177608657185675,0.17092987159092188,0.11759659155863886,0.0965587336914219,0.7,0.6521739130434783,0.18096649013785693,0.1826809338117204,0.10944659031411355,0.0503575117108417,0.6111111111111112,0.5666666666666667,0.24528301886792453,0.24489795918367346,0.1509433962264151,0.14285714285714285,0.10707766262503038,0.6760869565217391,49.0,0.1545450539293782
magic_repo50_c440_c5gt8_regime,53.0,49.0,0.177608657185675,0.17092987159092188,0.11759659155863886,0.0965587336914219,0.7,0.6521739130434783,0.18096649013785693,0.1826809338117204,0.10944659031411355,0.0503575117108417,0.6111111111111112,0.5666666666666667,0.24528301886792453,0.24489795918367346,0.1509433962264151,0.14285714285714285,0.10707766262503038,0.6760869565217391,49.0,0.1545450539293782
magic_repo60_c440_c5gt8_regime,39.0,35.0,0.19565923206746033,0.19721854515596288,0.1146104700687459,0.0886193862734387,0.7027027027027027,0.6666666666666666,0.2056960020891769,0.2124177158754862,0.1452419039592731,0.1174535265359621,0.5862068965517241,0.5416666666666666,0.28205128205128205,0.2857142857142857,0.1282051282051282,0.11428571428571428,0.1016149281710923,0.6846846846846847,35.0,0.14730186510802926
magic_repo60_c440_c5gt5_regime,39.0,35.0,0.19565923206746033,0.19721854515596288,0.1146104700687459,0.0886193862734387,0.7027027027027027,0.6666666666666666,0.2056960020891769,0.2124177158754862,0.1452419039592731,0.1174535265359621,0.5862068965517241,0.5416666666666666,0.28205128205128205,0.2857142857142857,0.1282051282051282,0.11428571428571428,0.1016149281710923,0.6846846846846847,35.0,0.14730186510802926
magic_repo60_c440_c5gt3_regime,39.0,35.0,0.19565923206746033,0.19721854515596288,0.1146104700687459,0.0886193862734387,0.7027027027027027,0.6666666666666666,0.2056960020891769,0.2124177158754862,0.1452419039592731,0.1174535265359621,0.5862068965517241,0.5416666666666666,0.28205128205128205,0.2857142857142857,0.1282051282051282,0.11428571428571428,0.1016149281710923,0.6846846846846847,35.0,0.14730186510802926
magic_repo50_c440_c5gt3_regime,54.0,50.0,0.1706438272946043,0.16351439140381283,0.1146104700687459,0.0886193862734387,0.6862745098039216,0.6382978723404256,0.17409967170688226,0.17442974830652547,0.0876091625774768,0.0315145584472277,0.5945945945945946,0.5483870967741935,0.24074074074074073,0.24,0.14814814814814814,0.14,0.1016149281710923,0.6622861910721736,50.0,0.14657216638552703
magic_repo40_c440_c5gt8_regime,64.0,61.0,0.15388809558405672,0.14611645276512092,0.1044980811094051,0.08143798086682899,0.6610169491525424,0.625,0.138708016442634,0.1281170918195663,0.0692004671209602,0.006290660732044651,0.5581395348837209,0.5,0.28125,0.2786885245901639,0.171875,0.16393442622950818,0.09296803098811704,0.6430084745762712,61.0,0.13681972590337127
magic_repo40_c440_c5gt5_regime,64.0,61.0,0.15388809558405672,0.14611645276512092,0.1044980811094051,0.08143798086682899,0.6610169491525424,0.625,0.138708016442634,0.1281170918195663,0.0692004671209602,0.006290660732044651,0.5581395348837209,0.5,0.28125,0.2786885245901639,0.171875,0.16393442622950818,0.09296803098811704,0.6430084745762712,61.0,0.13681972590337127
magic_repo40_c425_c5gt3_regime,36.0,34.0,0.16535460706393426,0.16485865940507138,0.09711369626144224,0.09235815640941394,0.6764705882352942,0.65625,0.141781746871944,0.11425916479773379,0.10944659031411355,-0.0062420494071877,0.5909090909090909,0.47368421052631576,0.1388888888888889,0.14705882352941177,0.05555555555555555,0.058823529411764705,0.0947359263354281,0.6663602941176471,34.0,0.1365079851589575
magic_c425_c5gt3_regime,42.0,40.0,0.14308629953791274,0.1421733323366802,0.09711369626144224,0.09235815640941394,0.65,0.631578947368421,0.14431489637729844,0.12672373253298228,0.1303765929666711,0.05956186051235225,0.6296296296296297,0.5416666666666666,0.14285714285714285,0.15,0.07142857142857142,0.075,0.0947359263354281,0.6407894736842106,40.0,0.1328938210722702
